product_name,price,unit,unit_price,image_name,integration_date,supermarket
Tesco ételízesítõ 1 kg,1289,Ft/db,1kg=1289Ft,tesco-etelizesito-1-kg-2005100414812.jpg,2021-11-03 13:19:53.418143,tesco
Tesco étkezési feles sárgaborsó 500 g,189,Ft/db,1kg=378Ft,tesco-etkezesi-feles-sargaborso-500-g-2005100547246.png,2021-11-03 13:19:53.418143,tesco
Tesco étkezési mák 200 g,405,Ft/db,1kg=2025Ft,tesco-etkezesi-mak-200-g-2005100241777.png,2021-11-03 13:19:53.418143,tesco
Tesco Extra Classic félzsíros margarin 40% 500 g,279,Ft/db,1kg=558Ft,tesco-extra-classic-felzsiros-margarin-40-500-g-2004120304484.jpg,2021-11-03 13:19:53.426910,tesco
Tesco extra szûz olívaolaj,1799,Ft,1l=2399Ft,tesco-extra-szuz-olivaolaj-2005100241947-1-5k.png,2021-11-03 13:19:53.427950,tesco
"Tesco fekete képkeret, Tesco duplarekeszes képkeret",439,Ft/db,,tesco-fekete-kepkeret-2005100603226-1-5k.png,2021-11-03 13:19:53.427950,tesco
"Tesco félkész, hûtött leveles tészta 275 g",299,Ft/db,1kg=1087.27Ft,tesco-felkesz-hutott-leveles-teszta-275-g-2004020281596.png,2021-11-03 13:19:53.427950,tesco
Tesco félzsíros rögös túró 500 g,519,Ft/db,1kg=1038Ft,tesco-felzsiros-rogos-turo-500-g-2004020155901.png,2021-11-03 13:19:53.427950,tesco
Tesco finomított napraforgó-étolaj 1 l,649,Ft/db,1l=649Ft,tesco-finomitott-napraforgo-etolaj-1-l-2004009768471.png,2021-11-03 13:19:53.427950,tesco
Tesco fokhagymás kenhetõ krém májjal 100 g,135,Ft/db,1kg=1350Ft,tesco-fokhagymas-kenheto-krem-majjal-100-g-2004020201863.png,2021-11-03 13:19:53.427950,tesco
Tesco földimogyorós kukoricasnack 125 g,155,Ft/db,1kg=1240Ft,tesco-foldimogyoros-kukoricasnack-125-g-2004020201020.png,2021-11-03 13:19:53.437296,tesco
Tesco fõtt sonka 100 g,379,Ft/db,1kg=3790Ft,tesco-fott-sonka-100-g-2004020289132.jpg,2021-11-03 13:19:53.438566,tesco
Tesco Free From brownie süteményalappor,459,Ft,1kg=1616Ft,tesco-free-from-brownie-mix-2005100378527-1-5k.png,2021-11-03 13:19:53.439754,tesco
"Tesco Free From laktózmentes zsíros, félkemény trappista sajt 700 g",1549,Ft/db,1kg=2212.86Ft,tesco-free-from-laktozmentes-zsiros-felkemeny-trappista-sajt-700-g-2004020307845.png,2021-11-03 13:19:53.440755,tesco
"Tesco Free From UHT zsírszegény, laktózmentes tej 1,5% 1 l",309,Ft/db,1l=309Ft,tesco-free-from-uht-zsirszegeny-laktozmentes-tej-1-5-1-l-2004020311149.png,2021-11-03 13:19:53.441794,tesco
Tesco friss csirke alsócomb 600 g,529,Ft/db,1kg=881.67Ft,tesco-friss-csirke-alsocomb-600-g-2004120841481.png,2021-11-03 13:19:53.442789,tesco
Tesco friss csirke comb 650 g,479,Ft/db,1kg=736.92Ft,tesco-friss-csirke-comb-650-g-2004120841509.jpg,2021-11-03 13:19:53.442789,tesco
Tesco friss csirke felsõcomb 750 g,599,Ft/db,1kg=798.67Ft,tesco-friss-csirke-felsocomb-750-g-2004120841521.png,2021-11-03 13:19:53.442789,tesco
Tesco friss csirke mellfilé 500 g,999,Ft/db,1kg=1998Ft,tesco-friss-csirke-mellfile-500-g-2004120841550.png,2021-11-03 13:19:53.442789,tesco
Tesco friss csirke szárny 600 g,419,Ft/db,1kg=698.33Ft,tesco-friss-csirke-szarny-600-g-2004120841567.jpg,2021-11-03 13:19:53.442789,tesco
Tesco frissentartó fólia 30 m x 29 cm,149,Ft/db,1m=4.97Ft,tesco-frissentarto-folia-30-m-x-29-cm-2004020199193.png,2021-11-03 13:19:53.442789,tesco
Tesco fürdõszobaszõnyeg,2099,Ft,,tesco-furdoszobaszonyeg-2005100596028-1-5k.png,2021-11-03 13:19:53.442789,tesco
Tesco füstízû pástétom sertésmájjal 100 g,135,Ft/db,1kg=1350Ft,tesco-fustizu-pastetom-sertesmajjal-100-g-2004020201868.png,2021-11-03 13:19:53.451177,tesco
Tesco füstölt lazac-szeletek,439,Ft,1kg=11580Ft,tesco-fustolt-lazac-szeletek-2004020322772-1-5k.png,2021-11-03 13:19:53.452834,tesco
Tesco gombaleves-kocka 12 db 120 g,285,Ft/db,1kg=2375Ft,tesco-gombaleves-kocka-12-db-120-g-2005100414559.jpg,2021-11-03 13:19:53.453871,tesco
Tesco gyorsfagyasztott aprított spenót 450 g,299,Ft/db,1kg=664.44Ft,tesco-gyorsfagyasztott-apritott-spenot-450-g-2005100579698.png,2021-11-03 13:19:53.454783,tesco
Tesco gyorsfagyasztott surimi rák ízû halrudacska 250 g,399,Ft/db,1kg=1596Ft,tesco-gyorsfagyasztott-surimi-rak-izu-halrudacska-250-g-2005100579816.png,2021-11-03 13:19:53.455825,tesco
"Tesco gyorsfagyasztott, elõsütött panírozott alaszkai tõkehalfilé 15 db 450 g",799,Ft/db,1kg=1775.56Ft,tesco-gyorsfagyasztott-elosutott-panirozott-alaszkai-tokehalfile-15-db-450-g-2005100579688.jpg,2021-11-03 13:19:53.455825,tesco
Tesco gyulai szeletelt szárazkolbász 100 g,449,Ft/db,1kg=4490Ft,tesco-gyulai-szeletelt-szarazkolbasz-100-g-2004009883730.png,2021-11-03 13:19:53.455825,tesco
Tesco hagymás kukoricasnack 125 g,155,Ft/db,1kg=1240Ft,tesco-hagymas-kukoricasnack-125-g-2004020199249.jpg,2021-11-03 13:19:53.455825,tesco
Tesco Hanging Card New Car autó légfrissítõ,249,Ft/db,1db=249Ft,tesco-hanging-card-new-car-auto-legfrissito-2005118421868.png,2021-11-03 13:19:53.455825,tesco
Tesco Hearty Food pizza,429,Ft/db,1kg=1430Ft,tesco-hearty-food-pizzak-2005100579714-1-5k.png,2021-11-03 13:19:53.455825,tesco
Tesco Hi-Tech elem,449,Ft/cs,db=112.25Ft,tesco-hi-tech-elem-2004020197774-1-5k.png,2021-11-03 13:19:53.455825,tesco
Tesco húskészítmény sertésmájtartalommal 100 g,135,Ft/db,1kg=1350Ft,tesco-huskeszitmeny-sertesmajtartalommal-100-g-2004020201867.png,2021-11-03 13:19:53.463972,tesco
Tesco hûtött pizza,999,Ft,1kg=2323Ft,tesco-hutott-pizza-2004020322313-1-5k.png,2021-11-03 13:19:53.464534,tesco
"Tesco Ice Tea citrom ízû üdítõital fekete tea kivonattal 1,5 l",179,Ft/db,1l=119.33Ft,tesco-ice-tea-citrom-izu-uditoital-fekete-tea-kivonattal-1-5-l-2004009642313.png,2021-11-03 13:19:53.465576,tesco
"Tesco Ice Tea õszibarack ízû üdítõital fekete tea kivonattal 1,5 l",179,Ft/db,1l=119.33Ft,tesco-ice-tea-oszibarack-izu-uditoital-fekete-tea-kivonattal-1-5-l-2004009642443.png,2021-11-03 13:19:53.465576,tesco
Tesco instant borsóleves pirított kenyérkockákkal 23 g,89,Ft/db,1kg=3869.57Ft,tesco-instant-borsoleves-piritott-kenyerkockakkal-23-g-2005100414572.jpg,2021-11-03 13:19:53.465576,tesco
Tesco instant borsóleves pirított kenyérkockákkal és baconnel 22 g,89,Ft/db,1kg=4045.45Ft,tesco-instant-borsoleves-piritott-kenyerkockakkal-es-baconnel-22-g-2005100414574.jpg,2021-11-03 13:19:53.465576,tesco
Tesco instant csirkehúsleves tésztával 17 g,89,Ft/db,1kg=5235.29Ft,tesco-instant-csirkehusleves-tesztaval-17-g-2005100414568.jpg,2021-11-03 13:19:53.465576,tesco
Tesco instant fokhagymaleves pirított kenyérkockákkal 18 g,89,Ft/db,1kg=4944.44Ft,tesco-instant-fokhagymaleves-piritott-kenyerkockakkal-18-g-2005100414570.jpg,2021-11-03 13:19:53.465576,tesco
Tesco instant gombaleves pirított kenyérkockákkal 15 g,89,Ft/db,1kg=5933.33Ft,tesco-instant-gombaleves-piritott-kenyerkockakkal-15-g-2005100414569.jpg,2021-11-03 13:19:53.465576,tesco
Tesco instant paradicsomleves tésztával 20 g,89,Ft/db,1kg=4450Ft,tesco-instant-paradicsomleves-tesztaval-20-g-2005100414567.jpg,2021-11-03 13:19:53.473950,tesco
Tesco instant sajtleves pirított kenyérkockákkal 20 g,89,Ft/db,1kg=4450Ft,tesco-instant-sajtleves-piritott-kenyerkockakkal-20-g-2005100414573.jpg,2021-11-03 13:19:53.474989,tesco
Tesco instant tésztaleves csirkehús ízzel 62 g,86,Ft/db,1kg=1387.1Ft,tesco-instant-tesztaleves-csirkehus-izzel-62-g-2005100515156.png,2021-11-03 13:19:53.474989,tesco
Tesco Irsai Olivér száraz fehérbor 750 ml,579,Ft/db,1l=772Ft,tesco-irsai-oliver-szaraz-feherbor-750-ml-2004120496762.jpg,2021-11-03 13:19:53.474989,tesco
Tesco jégsaláta 350 g,449,Ft/db,1db=449Ft,tesco-jegsalata-350-g-2004008626147.png,2021-11-03 13:19:53.474989,tesco
Tesco joghurtital,249,Ft,1kg=830Ft,tesco-joghurtital-2004020166534-1-5k.png,2021-11-03 13:19:53.474989,tesco
Tesco Jumbo konyhai papírtörlõ 2 rétegû 1 tekercs,749,Ft/db,1db=749Ft,tesco-jumbo-konyhai-papirtorlo-2-retegu-1-tekercs-2004010599613.png,2021-11-03 13:19:53.474989,tesco
Tesco Jumbo konyhai papírtörlõ 3 rétegû 1 tekercs,999,Ft/db,1db=999Ft,tesco-jumbo-konyhai-papirtorlo-3-retegu-1-tekercs-2004020135676.png,2021-11-03 13:19:53.474989,tesco
Tesco kakaós krémmel töltött ostya 225 g,305,Ft/db,1kg=1355.56Ft,tesco-kakaos-kremmel-toltott-ostya-225-g-2005100605049.jpg,2021-11-03 13:19:53.474989,tesco
Tesco kefir 175 g,69,Ft/db,1kg=394.29Ft,tesco-kefir-175-g-2004009645178.png,2021-11-03 13:19:53.483526,tesco
Tesco Kékfrankos rosé száraz rosébor 750 ml,425,Ft/db,1l=566.67Ft,tesco-kekfrankos-rose-szaraz-rosebor-750-ml-2004007256109.png,2021-11-03 13:19:53.484566,tesco
Tesco Kékfrankos száraz vörösbor 750 ml,499,Ft/db,1l=665.33Ft,tesco-kekfrankos-szaraz-vorosbor-750-ml-2004120684597.jpg,2021-11-03 13:19:53.484566,tesco
"Tesco keksz gabonákkal, vörösáfonyával, hozzáadott kalciummal, magnéziummal és vassal 300 g",469,Ft/db,1kg=1563.33Ft,tesco-keksz-gabonakkal-vorosafonyaval-hozzaadott-kalciummal-magneziummal-es-vassal-300-g-2005100429298.png,2021-11-03 13:19:53.484566,tesco
Tesco kókuszízû és fehér csokoládé jégkrém mangó-maracuja szósszal fehér csokoládé bevonatban 120 ml,199,Ft/db,1l=1658.33Ft,tesco-kokuszizu-es-feher-csokolade-jegkrem-mango-maracuja-szosszal-feher-csokolade-bevonatban-120-ml-2005100588547.jpg,2021-11-03 13:19:53.484566,tesco
Tesco konyhai papírtörlõ 3 rétegû 2 tekercs,529,Ft/db,1db=264.5Ft,tesco-konyhai-papirtorlo-3-retegu-2-tekercs-2004010599606.png,2021-11-03 13:19:53.484566,tesco
Tesco kristálycukor 1 kg,249,Ft/db,1kg=249Ft,tesco-kristalycukor-1-kg-2004003168932.png,2021-11-03 13:19:53.484566,tesco
"Tesco Luxury Blue Pearl textilöblítõ 60 mosás 1,8 l",719,Ft/db,1l=399.44Ft,tesco-luxury-blue-pearl-textiloblito-60-mosas-1-8-l-2004120673190.png,2021-11-03 13:19:53.484566,tesco
"Tesco Luxury Crystal Diamond textilöblítõ 60 mosás 1,8 l",719,Ft/db,1l=399.44Ft,tesco-luxury-crystal-diamond-textiloblito-60-mosas-1-8-l-2004120673184.png,2021-11-03 13:19:53.492713,tesco
"Tesco Luxury Gentle Touch textilöblítõ 60 mosás 1,8 l",719,Ft/db,1l=399.44Ft,tesco-luxury-gentle-touch-textiloblito-60-mosas-1-8-l-2004120673201.png,2021-11-03 13:19:53.492713,tesco
"Tesco Luxury Oriental Amber textilöblítõ 60 mosás 1,8 l",719,Ft/db,1l=399.44Ft,tesco-luxury-oriental-amber-textiloblito-60-mosas-1-8-l-2004120673178.png,2021-11-03 13:19:53.492713,tesco
"Tesco magozott, fekete olívabogyó 340 g",335,Ft/db,1kg=2055.21Ft,tesco-magozott-fekete-olivabogyo-340-g-2005100241547.jpg,2021-11-03 13:19:53.492713,tesco
Tesco málnaszörp 700 ml,419,Ft/db,1l=598.57Ft,tesco-malnaszorp-700-ml-2004010404665.png,2021-11-03 13:19:53.492713,tesco
Tesco mangó ízesítésû gyümölcsszörp 700 ml,419,Ft/db,1l=598.57Ft,tesco-mango-izesitesu-gyumolcsszorp-700-ml-2004010404627.png,2021-11-03 13:19:53.492713,tesco
Tesco marhahúsleves-kocka 12 db 120 g,275,Ft/db,1kg=2291.67Ft,tesco-marhahusleves-kocka-12-db-120-g-2005100414561.jpg,2021-11-03 13:19:53.492713,tesco
Tesco menta ízesítésû citromszörp 700 ml,419,Ft/db,1l=598.57Ft,tesco-menta-izesitesu-citromszorp-700-ml-2004120220922.png,2021-11-03 13:19:53.492713,tesco
Tesco Merlot édes vörösbor 750 ml,499,Ft/db,1l=665.33Ft,tesco-merlot-edes-vorosbor-750-ml-2004120815795.jpg,2021-11-03 13:19:53.500711,tesco
Tesco Mickey bögre,799,Ft,,tesco-mickey-bogre-2005100598828-1-5k.png,2021-11-03 13:19:53.500711,tesco
Tesco Mickey müzlistál,1119,Ft,,tesco-mickey-muzlistal-2005100598827-1-5k.png,2021-11-03 13:19:53.500711,tesco
Tesco Mickey tányér,1279,Ft,,tesco-mickey-tanyer-2005100600401-1-5k.png,2021-11-03 13:19:53.500711,tesco
Tesco mikroszálas szivacskendõ 3 db,799,Ft/db,1db=266.33Ft,tesco-mikroszalas-szivacskendo-3-db-2004020204558.jpg,2021-11-03 13:19:53.500711,tesco
Tesco mini vaníliaízû karika kakaós bevonóval 800 g,1449,Ft/db,1kg=1811.25Ft,tesco-mini-vaniliaizu-karika-kakaos-bevonoval-800-g-2004120001116.jpg,2021-11-03 13:19:53.500711,tesco
Tesco mogyorós-kakaós kenhetõ krém 400 g,669,Ft/db,1kg=1672.5Ft,tesco-mogyoros-kakaos-kenheto-krem-400-g-2005100396832.png,2021-11-03 13:19:53.508714,tesco
Tesco mosogatószivacs 10 db,169,Ft/db,1db=16.9Ft,tesco-mosogatoszivacs-10-db-2004120494672.png,2021-11-03 13:19:53.508974,tesco
Tesco Mozzarella gyorsfagyasztott pizzalap 353 g,485,Ft/db,1kg=1373.94Ft,tesco-mozzarella-gyorsfagyasztott-pizzalap-353-g-2005100579677.jpg,2021-11-03 13:19:53.510010,tesco
Tesco Muskotály félédes fehérbor 11% 750 ml,529,Ft/db,1l=705.33Ft,tesco-muskotaly-feledes-feherbor-11-750-ml-2004008592978.jpg,2021-11-03 13:19:53.510010,tesco
Tesco mustár 500 g,279,Ft/db,1kg=558Ft,tesco-mustar-500-g-2005100515738.png,2021-11-03 13:19:53.510010,tesco
Tesco nyári turista 500 g,949,Ft/db,1kg=1898Ft,tesco-nyari-turista-500-g-2004008017938.png,2021-11-03 13:19:53.514076,tesco
Tesco olasz extra szûz olívaolaj 500 ml,1419,Ft/db,1l=2838Ft,tesco-olasz-extra-szuz-olivaolaj-500-ml-2005100241826.png,2021-11-03 13:19:53.515116,tesco
Tesco Olaszrizling száraz fehérbor 750 ml,579,Ft/db,1l=772Ft,tesco-olaszrizling-szaraz-feherbor-750-ml-2004120496566.jpg,2021-11-03 13:19:53.515116,tesco
Tesco ostya csokoládés töltelékkel 47 g,69,Ft/db,1kg=1468.09Ft,tesco-ostya-csokolades-toltelekkel-47-g-2004020226932.png,2021-11-03 13:19:53.515116,tesco
Tesco ostya kakaós töltelékkel 180 g,159,Ft/db,1kg=883.33Ft,tesco-ostya-kakaos-toltelekkel-180-g-2005100429301.png,2021-11-03 13:19:53.515116,tesco
Tesco ostya mogyorós töltelékkel 180 g,159,Ft/db,1kg=908.57Ft,tesco-ostya-mogyoros-toltelekkel-180-g-2005100429299.jpg,2021-11-03 13:19:53.515116,tesco
Tesco ostya mogyorós töltelékkel 47 g,69,Ft/db,1kg=1468.09Ft,tesco-ostya-mogyoros-toltelekkel-47-g-2004020226935.jpg,2021-11-03 13:19:53.515116,tesco
Tesco panírmorzsa 500 g,159,Ft/db,1kg=318Ft,tesco-panirmorzsa-500-g-2004020273119.png,2021-11-03 13:19:53.515116,tesco
Tesco papír zsebkendõ 2 rétegû 200 db,369,Ft/db,1db=1.85Ft,tesco-papir-zsebkendo-2-retegu-200-db-2004120677295.png,2021-11-03 13:19:53.515116,tesco
Tesco papír zsebkendõ 3 rétegû 10 x 10 db,199,Ft/db,1db=1.99Ft,tesco-papir-zsebkendo-3-retegu-10-x-10-db-2004120679114.png,2021-11-03 13:19:53.523264,tesco
Tesco paprikakrémmel töltött zöld olívabogyó 340 g,335,Ft/db,1kg=1763.16Ft,tesco-paprikakremmel-toltott-zold-olivabogyo-340-g-2005100241317.jpg,2021-11-03 13:19:53.523264,tesco
Tesco paradicsomlé sóval 1 l,249,Ft/db,1l=249Ft,tesco-paradicsomle-soval-1-l-2004010037580.png,2021-11-03 13:19:53.523264,tesco
"Tesco paradicsommal, bazsalikommal, extra kemény sajttal, kesudióval készült pestoszósz 190 g",389,Ft/db,1kg=2047.37Ft,tesco-paradicsommal-bazsalikommal-extra-kemeny-sajttal-kesudioval-keszult-pestoszosz-190-g-2005100241497.jpg,2021-11-03 13:19:53.523264,tesco
Tesco paradicsomos pástétom csirkemájjal 100 g,135,Ft/db,1kg=1350Ft,tesco-paradicsomos-pastetom-csirkemajjal-100-g-2004020201869.png,2021-11-03 13:19:53.523264,tesco
Tesco pástétom csirke- és sertésmájjal 100 g,135,Ft/db,1kg=1350Ft,tesco-pastetom-csirke-es-sertesmajjal-100-g-2004020201862.png,2021-11-03 13:19:53.523264,tesco
Tesco pástétom csirkemájjal 100 g,135,Ft/db,1kg=1350Ft,tesco-pastetom-csirkemajjal-100-g-2004020201859.png,2021-11-03 13:19:53.523264,tesco
Tesco pástétom sertésmájjal 100 g,135,Ft/db,1kg=1350Ft,tesco-pastetom-sertesmajjal-100-g-2004020201865.png,2021-11-03 13:19:53.531465,tesco
Tesco Pet Specialist párnácskák baromfival és sajttal kiegészítõ állateledel felnõtt macskáknak 50 g,179,Ft/db,1kg=3580Ft,tesco-pet-specialist-parnacskak-baromfival-es-sajttal-kiegeszito-allateledel-felnott-macskaknak-50-g-2005100241871.jpg,2021-11-03 13:19:53.532505,tesco
Tesco Pet Specialist Premium teljes értékû eledel felnõtt macskák számára falatok szószban 12 x 85 g,1159,Ft/db,1kg=1136.27Ft,tesco-pet-specialist-premium-teljes-erteku-eledel-felnott-macskak-szamara-falatok-szoszban-12-x-85-g-2005100429429.jpg,2021-11-03 13:19:53.532505,tesco
Tesco Pet Specialist teljes értékû állateledel felnõtt macskák számára csirkével és májjal 100 g,89,Ft/db,1kg=890Ft,tesco-pet-specialist-teljes-erteku-allateledel-felnott-macskak-szamara-csirkevel-es-majjal-100-g-2005100429471.jpg,2021-11-03 13:19:53.532505,tesco
Tesco Pet Specialist teljes értékû állateledel felnõtt macskák számára lazaccal & pisztránggal 100 g,89,Ft/db,1kg=890Ft,tesco-pet-specialist-teljes-erteku-allateledel-felnott-macskak-szamara-lazaccal-pisztranggal-100-g-2005100429474.jpg,2021-11-03 13:19:53.532505,tesco
Tesco Pet Specialist teljes értékû állateledel felnõtt macskák számára lazaccal és tõkehallal 415 g,179,Ft/db,1kg=431.33Ft,tesco-pet-specialist-teljes-erteku-allateledel-felnott-macskak-szamara-lazaccal-es-tokehallal-415-g-2005100429187.jpg,2021-11-03 13:19:53.532505,tesco
Tesco Pet Specialist teljes értékû állateledel felnõtt macskák számára libával és májjal 100 g,89,Ft/db,1kg=890Ft,tesco-pet-specialist-teljes-erteku-allateledel-felnott-macskak-szamara-libaval-es-majjal-100-g-2005100429477.jpg,2021-11-03 13:19:53.532505,tesco
Tesco Pet Specialist teljes értékû állateledel felnõtt macskák számára marhával és baromfival 415 g,179,Ft/db,1kg=431.33Ft,tesco-pet-specialist-teljes-erteku-allateledel-felnott-macskak-szamara-marhaval-es-baromfival-415-g-2005100429183.jpg,2021-11-03 13:19:53.532505,tesco
Tesco Pet Specialist teljes értékû állateledel felnõtt macskák számára marhával és csirkével 100 g,89,Ft/db,1kg=890Ft,tesco-pet-specialist-teljes-erteku-allateledel-felnott-macskak-szamara-marhaval-es-csirkevel-100-g-2005100429473.jpg,2021-11-03 13:19:53.540108,tesco
Tesco Pet Specialist teljes értékû állateledel felnõtt macskák számára marhával és májjal 415 g,179,Ft/db,1kg=431.33Ft,tesco-pet-specialist-teljes-erteku-allateledel-felnott-macskak-szamara-marhaval-es-majjal-415-g-2005100429188.jpg,2021-11-03 13:19:53.541147,tesco
"Tesco Pet Specialist teljes értékû állateledel felnõtt, ivartalanított macskáknak csirkével 415 g",179,Ft/db,1kg=431.33Ft,tesco-pet-specialist-teljes-erteku-allateledel-felnott-ivartalanitott-macskaknak-csirkevel-415-g-2005100429189.jpg,2021-11-03 13:19:53.542145,tesco
"Tesco Pet Specialist teljes értékû eledel felnõtt macskáknak kacsával, csirkével, zöldségekkel 100 g",89,Ft/db,1kg=890Ft,tesco-pet-specialist-teljes-erteku-eledel-felnott-macskaknak-kacsaval-csirkevel-zoldsegekkel-100-g-2005100429470.jpg,2021-11-03 13:19:53.542145,tesco
Tesco Plant Chef vegán tésztaszósz,599,Ft,1kg=1198Ft,tesco-pc-vegan-tesztaszosz-2005100586349-1-5k.png,2021-11-03 13:19:53.542145,tesco
Tesco pomponos polártakaró,2399,Ft/db,,tesco-pompomos-polartakaro-2005100596059-1-5k.png,2021-11-03 13:19:53.542145,tesco
Tesco porcukor 500 g,169,Ft/db,1kg=338Ft,tesco-porcukor-500-g-2004020157825.png,2021-11-03 13:19:53.542145,tesco
"Tesco pörkölt, sós földimogyoró 200 g",259,Ft/db,1kg=1295Ft,tesco-porkolt-sos-foldimogyoro-200-g-2004009681756.png,2021-11-03 13:19:53.542145,tesco
Tesco Portugieser száraz vörösbor 750 ml,529,Ft/db,1l=705.33Ft,tesco-portugieser-szaraz-vorosbor-750-ml-2004120682991.jpg,2021-11-03 13:19:53.550287,tesco
Tesco Pro Formula Aloe Vera sampon 400 ml,305,Ft/db,1l=762.5Ft,tesco-pro-formula-aloe-vera-sampon-400-ml-2005107441112.png,2021-11-03 13:19:53.550287,tesco
Tesco Pro Formula Anti-Dandruff Citrus sampon 400 ml,369,Ft/db,1l=922.5Ft,tesco-pro-formula-anti-dandruff-citrus-sampon-400-ml-2005107268474.png,2021-11-03 13:19:53.550287,tesco
Tesco Pro Formula Anti-Dandruff Classic sampon normál hajra 400 ml,369,Ft/db,1l=922.5Ft,tesco-pro-formula-anti-dandruff-classic-sampon-normal-hajra-400-ml-2005107267972.png,2021-11-03 13:19:53.550287,tesco
Tesco Pro Formula Apple & Mint tusfürdõ 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-apple-mint-tusfurdo-400-ml-2005107272662.png,2021-11-03 13:19:53.550287,tesco
Tesco Pro Formula Aromatherapy Energizing habfürdõ 750 ml,375,Ft/db,1l=500Ft,tesco-pro-formula-aromatherapy-energizing-habfurdo-750-ml-2005107279258.jpg,2021-11-03 13:19:53.550287,tesco
Tesco Pro Formula Aromatherapy Milk & Honey habfürdõ 750 ml,375,Ft/db,1l=500Ft,tesco-pro-formula-aromatherapy-milk-honey-habfurdo-750-ml-2005107277506.png,2021-11-03 13:19:53.550287,tesco
Tesco Pro Formula Colour Protect sampon 400 ml,399,Ft/db,1l=997.5Ft,tesco-pro-formula-colour-protect-sampon-400-ml-2005107265343.png,2021-11-03 13:19:53.558287,tesco
Tesco Pro Formula Cranberry sampon 400 ml,305,Ft/db,1l=762.5Ft,tesco-pro-formula-cranberry-sampon-400-ml-2005107441105.jpg,2021-11-03 13:19:53.558287,tesco
Tesco Pro Formula For Men Active Life tusfürdõ & sampon 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-for-men-active-life-tusfurdo-sampon-400-ml-2005107264513.png,2021-11-03 13:19:53.558287,tesco
Tesco Pro Formula For Men Lime sampon férfiaknak 400 ml,305,Ft/db,1l=762.5Ft,tesco-pro-formula-for-men-lime-sampon-ferfiaknak-400-ml-2005107275427.png,2021-11-03 13:19:53.558287,tesco
Tesco Pro Formula For Men Pure Energy tusfürdõ & sampon 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-for-men-pure-energy-tusfurdo-sampon-400-ml-2005107264865.png,2021-11-03 13:19:53.558287,tesco
Tesco Pro Formula For Men Reconstructing sampon férfiaknak 400 ml,399,Ft/db,1l=997.5Ft,tesco-pro-formula-for-men-reconstructing-sampon-ferfiaknak-400-ml-2005107267408.png,2021-11-03 13:19:53.558287,tesco
Tesco Pro Formula Fresia & Wild Rose tusfürdõ 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-fresia-wild-rose-tusfurdo-400-ml-2005107274116.png,2021-11-03 13:19:53.558287,tesco
Tesco Pro Formula Glossy & Shine hajlakk 250 ml,345,Ft/db,1l=1380Ft,tesco-pro-formula-glossy-shine-hajlakk-250-ml-2005107286058.jpg,2021-11-03 13:19:53.558287,tesco
Tesco Pro Formula Kids Kalóz/Sellõ fogkefe 6 éves kortól,299,Ft/db,1db=299Ft,tesco-pro-formula-kids-kaloz-sello-fogkefe-6-eves-kortol-2005107365272.png,2021-11-03 13:19:53.566500,tesco
Tesco Pro Formula Maracuja & Guarana tusfürdõ 400 ml,319,Ft/db,1l=797.5Ft,tesco-pro-formula-maracuja-guarana-tusfurdo-400-ml-2005107272853.png,2021-11-03 13:19:53.567500,tesco
Tesco Pro Formula Maxi Aloe Vera and Camomile tisztasági betét mindennapi használatra 30 db,355,Ft/db,1db=11.83Ft,tesco-pro-formula-maxi-aloe-vera-and-camomile-tisztasagi-betet-mindennapi-hasznalatra-30-db-2005100508437.jpg,2021-11-03 13:19:53.568497,tesco
Tesco Pro Formula Normal tisztasági betét mindennapi használatra 30 db,355,Ft/db,1db=11.83Ft,tesco-pro-formula-normal-tisztasagi-betet-mindennapi-hasznalatra-30-db-2005100508436.jpg,2021-11-03 13:19:53.568497,tesco
Tesco Pro Formula Ultra Strong hajlakk 250 ml,345,Ft/db,1l=1380Ft,tesco-pro-formula-ultra-strong-hajlakk-250-ml-2005107286249.jpg,2021-11-03 13:19:53.568497,tesco
Tesco Pro Formula vattakorong 120 db,239,Ft/db,1db=1.99Ft,tesco-pro-formula-vattakorong-120-db-2005107276530.png,2021-11-03 13:19:53.568497,tesco
Tesco Pro Formula Volume Effect hajlakk 250 ml,345,Ft/db,1l=1380Ft,tesco-pro-formula-volume-effect-hajlakk-250-ml-2005107286225.jpg,2021-11-03 13:19:53.568497,tesco
Tesco proteinszelet,299,Ft,1kg=4983Ft,tesco-protein-szelet-2005100464572-1-5k.png,2021-11-03 13:19:53.568497,tesco
Tesco Rain Forest légfrissítõ aeroszol 300 ml,349,Ft/db,1l=1163.33Ft,tesco-rain-forest-legfrissito-aeroszol-300-ml-2005100501149.jpg,2021-11-03 13:19:53.568497,tesco
Tesco sajtízû kukoricasnack 125 g,155,Ft/db,1kg=1240Ft,tesco-sajtizu-kukoricasnack-125-g-2004020201011.png,2021-11-03 13:19:53.576554,tesco
Tesco sajtos virsli csirkehúsból 10 db 350 g,620,Ft/db,1kg=1771.43Ft,tesco-sajtos-virsli-csirkehusbol-10-db-350-g-2004007902020.jpg,2021-11-03 13:19:53.576554,tesco
